Quel chroniqueur TV se plaint sans cesse de la malbouffe;Jean-Pierre Coffe
(Jean Paul) Révolutionnaire français (1743-1793), conventionnel montagnard, rédacteur de l'Ami du Peuple, principal responsable des massacres de septembre et des exécutions des Girondins, il fut poignardé dans son bain par Charlotte Corday.;Marat
(Jules-Etienne) Physiologiste et inventeur du cinéma français (1830-1904). Pour ses travaux scientifiques, il créa le «Chronophotographe», premier appareil de prises de vues proche des caméras actuelles (pellicule non perforée), qui lui permit d'analyser, en le décomposant image par image, le mouvem;Marey
(Pierre) Ingénieur métallurgiste français (1824 ­ 1915). Inventeur du procédé d'affinage de l'acier et du four qui portent son nom.;Martin
(Karl) Philosophe et économiste socialiste allemand (1818-1883), il fonda, avec Friedrich Engels, le socialisme scientifique (marxisme) et fut à l'origine du communisme.;Marx
(Pierre) Homme politique français (né en 1928). Il mène sa carrière dans le Nord où il est né. Il est nommé Premier Ministre après l'élection à la présidence de François Mitterrand en 1981.;Mauroy
(Hiram) Ingénieur américain (1840-1916). Inventeur du fusil automatique et du silencieux.;Maxim
Aviateur français, pilote de l'Aéropostale. Il est l'un des pionniers du transport aérien transatlantique, sur les lignes Dakar-Rio de Janeiro et en Amérique du Sud entre Santiago et Rio.;Mermoz
(Pierre) Homme politique français (né en 1916). Il rejoint le général de Gaulle en 1940, exerce de hautes fonctions dans les colonies dans les années soixante et occupe le poste de Premier Ministre de 1972 à 1974.;Messmer
Tablette posée sur le chapiteau d'une colonne.;Abaque
Extension d'une pièce, en général semi-circulaire.;Abside
Dans la Grèce antique, hauteur fortifiée, citadelle placée au sommet d'une ville. La plus connue est celle d'Athènes, située sur un plateau dominant la ville de 165 m et construite à partir du IIe millénaire av. J.-C.;Acropole
Partie latérale d'un édifice.;Aile
Peintre italien, il reprit les sujets des fables antiques sur le mode idyllique dans des fresques et décors muraux.;Albane
Variété de gypse d'un blanc immaculé, utilisée pour sculpter de petits objets.;Albatre
Palais fortifié de l'époque des rois maures, en Espagne.;Alcazar
Vaste site archéologique, dans le nord-ouest du Cambodge, qui accueillit les capitales successives des rois khmers du IXe au XVe siècle. La ville fut fondée au XIe siècle par le roi Yaçovarman.;Angkor
Pont permettant à un canal de franchir un obstacle. Sa spécificité architecturale est l'arcade, parfois édifiée sur plusieurs niveaux. Le plus célèbre est sans doute le pont du Gard;Aqueduc
Ouverture en forme d'arc ou de voûte dans sa partie supérieure, souvent soutenue par des piliers, dans les rues ou dans les cloîtres.;Arcade
Roche terreuse, appelée également glaise, donnant une pâte plastique imperméable lorsqu'elle est imprégnée d'eau et qui, façonnée et cuite, donne des poteries, des tuiles, etc.;Argile
(Jean) Architecte français (mort en 1741). Elève de Jules-Hardouin Mansart, il travailla au service de la famille de Condé et du duc de Bourbon. Il fut l'un des architectes du palais Bourbon (aujourd'hui, Assemblée nationale). En collaboration avec Jacques Ange Gabriel, il construisit l'hôtel de Bir;Aubert
(Hugues) Architecte français (1382-1364). Il réalise les premiers égouts de Paris. L'édification de la forteresse de la Bastille, qui débute en 1370, appartient à une série de grands travaux. Il en a lui-même dessiné les plans.;Aubriot
Moulure de colonne en forme d'anneau.;Bague
Château fort qui était situé à la limite Est du vieux Paris, peu avant la porte Saint-Antoine. Les émeutiers parisiens le prirent d'assaut le 14 juillet 1789.;Bastille
Ouvrage fortifié formant un angle saillant.;Bastion
Centre d'enseignement esthétique et technique fondé en 1919 à Weimar par l'architecte Walter Gropius.;Bauhaus
(Eugène) Architecte français (1898-1983). Associé à Marcel Lods avant 1939, il réalise des bâtiments de logements modernes et des équipements collectifs. Le dernier grand projet auquel il participa fut le réaménagement du quartier parisien Maine-Montparnasse et l'élévation de la tour (1970-1973).;Beaudoin
Tour mobile en bois dont on se servait au Moyen Age pour prendre une place forte. Tour de guet. Désigne ensuite la tour, le clocher d'une église.;Beffroi
Personne n'ayant aucun goût pour l'art et la culture.;Beotien
Exposition internationale d'art contemporain, qui a lieu tous les deux ans à Venise depuis 1895.;Biennale
Outil du paléolithique inférieur, obtenu à partir d'un galet de pierre dure, plus ou moins grossièrement taillé sur les deux faces.;Biface
(Donato) Architecte italien de la Renaissance (1444-1514). Il établit les plans pour la «nouvelle» basilique Saint-Pierre de Rome.;Bramante
(Georges) Peintre français (1882-1963). Il fut à l'origine du cubisme avec Picasso.;Braque
Matériau de construction, de la forme d'un parallélépipède rectangle, fabriqué avec de l'argile cuite et moulée, aujourd'hui dans des tailles normalisées.;Brique
Vaste immeuble à nombreux étages.;Building
Dans un temple antique, sanctuaire clos réservé à la statue d'un dieu et à son autel.;Cella
(Paul) Peintre français (1839 ­ 1906). Proche des impressionnistes, il renonce à la perspective linéaire et au clair-obscur, pour construire par la couleur et non par la lumière, aboutissant à une superposition de plans rythmés par la géométrie. Son art annonce le cubisme et les grands courants pict;Cezanne
(Jean-François) Architecte français (1739-1811). Auteur des plans de l'Arc de Triomphe de Paris. Elève de Boullée et de Servandoni, il reste une grande figure du néo-classicisme. On lui doit également d'autres monuments parisiens tels que les églises Saint-Philippe-du-Roule et Saint-Sulpice.;Chalgrin
(Pierre) Architecte et décorateur français (1883-1950). Créateur de meubles et d'ensembles décoratifs, il est un admirateur des cubistes. Célèbre pour avoir décoré la maison de verre du Docteur Dalsace, en 1931 à Paris, maison composée de briques de verre et dont l'agencement intérieur juxtapose des;Chareau
Grande pièce en bois constituant l'ossature d'une charpente. Ils sont posés sur les pannes (pièces horizontales de la charpente) et reçoivent ensuite les planches sur lesquelles sont fixées les tuiles plates ou les ardoises.;Chevron
Château fort de Suisse, édifié au XIIIe siècle sur les bords du lac Léman pour assurer un lien entre le pays de Vaud (il lui appartiendra à partir de 1803) et le massif du Chablais.;Chillon
Matériau de construction à base de calcaire, de terre argileuse, d'acide silicique et d'oxyde ferreux. Mélangé à de l'eau, du sable et du gravier, il donne du béton.;Ciment
Courbure concave et continue d'une voûte ou d'un arc.;Cintre
Insérer des ornements décoratifs dans des objets métalliques par fine sculpture.;Ciseler
Pierre taillée en forme de coin qui entre dans la construction d'un arc ou d'une voûte.;Claveau
Technique artistique qui utilise des morceaux d'étoffe, de papier, de photos, de papier journal, etc..., mais aussi des objets de petites dimensions dans des tableaux.;Collage
Appliquer des couleurs sur un dessin, une estampe, un objet, etc.;Colorier
Nuance résultant d'un mélange de couleurs, de leur emploi dans un tableau de peinture.;Coloris
Statue de taille gigantesque.;Colosse
Pierre ou élément en saillie sur un parement de maçonnerie, qui supporte l'une des extrémités d'un linteau, la retombée d'un arc, etc.;Corbeau
Peintre français. Paysagiste, ni classique ni romantique, il peignit d'après nature, annonçant l'impressionnisme.;Corot
(Robert de) Architecte français (1656-1735). Elève de Jules-Hardouin Mansart, il participe activement aux travaux en cours au château de Versailles et au château de Saint-Germain. Membre de l'Académie d'architecture à partir de 1687, il devient architecte du Roi à la fin du règne de Louis XIV, en 17;Cotte
Partie concave d'un dôme.;Coupole
Mur rectiligne d'un rempart de château fort, reliant deux bastions.;Courtine
Vase à large panse, à col étroit et à anses.;Cruche
Ensemble de ce qui sert à une ornementation, à une décoration.;Decor
Tracé au crayon, à la craie, au fusain, au pinceau, à l'aquarelle ou à la pointe sèche sur un support. Ensemble des éléments graphiques d'un tableau, par opposition à la couleur.;Dessin
Images peintes sur un matériau transparent, formant généralement un tableau panoramique et donnant une illusion plastique du réel en mouvement.;Diorama
(palais des) C'est un des symboles de Venise. Il fut construit au XIIe siècle pour abriter la résidence des doges et le siège du gouvernement. Ses facades en marbre (rose et blanc) et ses importantes collections d'oeuvres d'art (dont le Paradis du Tintoret) en font l'un des monuments les plus appréc;Doges
Monument formé d'une grande dalle posée sur une ou plusieurs pierres dressées verticalement.;Dolmen
Tour principale d'un château fort, constituant l'ultime refuge en cas d'assaut.;Donjon
Se dit du plus simple des trois ordres d'architecture grecque et de ce qui s'y rapporte.;Dorique
Surface intérieure ou extérieure d'un arc ou d'un voussoir.;Douelle
Vernis transparent utilisé sur des céramiques et des surfaces métalliques.;Email
Monument funéraire qui se présente comme une niche en arcade, à fond généralement plat, dans les murs d'une église.;Enfeu
Procédé ornemental qui consiste à évider, enlever de la matière dans une pièce de bois, de pierre, dans une gemme.;Entaille
Palais commandé par Catherine II à Saint-Pétersbourg. Aujourd'hui, c'est un musée particulièrement célèbre qui renferme de vastes et riches galeries de peinture.;Ermitage
Palais et monastère espagnol situé au nord de Madrid, dans la sierra de Guadarrama. Philippe II d'Espagne fit construire ce vaste ensemble à la suite de sa victoire à Saint-Quentin en 1557. Sa construction dura de 1563 à 1584, et fut dirigée par Giambattista Castello, Juan de Herrera, et Juan Bautis;Escurial
Image imprimée sur papier, étoffe, etc. Les étapes qui précèdent sa confection sont complexes. Elle est d'abord gravée en négatif sur un support de bois ou de métal. C'est par ce mode que l'Europe découvre le Japon à la fin du XIXe siècle.;Estampe
Partie la plus élevée du toit, ligne de jonction horizontale de deux pentes.;Faite
(Pierre) Architecte français (1762-1853). Il s'imposa, avec Charles Percier (1764-1838), considéré comme son frère jumeau, comme l'architecte favori de Napoléon Ier et Louis XVIII. On lui doit l'édification de l'arc de triomphe du Carrousel (1806-1810), au Louvre, et la chapelle expiatoire de la rue;Fontaine
(Domenico) Maître d'oeuvre italien (1543-1607). Il construisit le palais du Latran et participa à la construction de la coupole de Saint-Pierre-de-Rome avec Giacomo della Porta.;Fontana
Arc latéral, parallèle à l'axe de la voûte, dont il reçoit les retombées. Employé dans la voûte gothique.;Formeret
Technique de peinture qui consiste à appliquer des pigments naturels sur un enduit frais ou humidifié, mortier à base de chaux.;Fresque
Partie de l'entablement entre l'architrave et la corniche.;Frise
Lieu d'exposition d'oeuvres d'art, de collections artistiques. Magasin spécialisé dans la vente d'objets d'art.;Galerie
(Tony) Architecte français (1869-1948). Auteur d'un projet futuriste, une gigantesque cité industrielle en béton et en verre, l'architecte trouvera à Lyon et en la personne du maire Edouard Herriot, un soutien et la possibilité de réaliser certains de ses projets architecturaux. La ville de Lyon lui;Garnier
(Paul) Peintre français (1848 ­ 1903). À Pont-Aven d'abord, à Arles ensuite, avec Van Gogh, en Polynésie enfin, il élabora le synthétisme (qui tend à représenter non la réalité, mais la recréation de cette réalité) et supprima la troisième dimension par le «cloisonnement» des taches bien délimitées ;Gauguin
